"","names","Pos"
"68503","ENSG00000188917",1827
"68504","ENSG00000188917",2661
"68505","ENSG00000188917",2706
"68506","ENSG00000188917",3252
"68507","ENSG00000188917",3387
"68508","ENSG00000126950",2173
"68509","ENSG00000126950",2352
"68510","ENSG00000126950",2668
"68511","ENSG00000126950",3048
"68512","ENSG00000126950",3562
"68513","ENSG00000102384",358
"68514","ENSG00000102384",3947
"68515","ENSG00000102385",287
"68516","ENSG00000102385",3060
"68517","ENSG00000102385",3489
"68518","ENSG00000102385",3639
"68519","ENSG00000102387",228
"68520","ENSG00000102387",1024
"68521","ENSG00000102387",3222
"68522","ENSG00000102387",3855
"68523","ENSG00000126953",257
"68524","ENSG00000126953",559
"68525","ENSG00000126953",1076
"68526","ENSG00000126953",1966
"68527","ENSG00000126953",2043
"68528","ENSG00000126953",2592
"68529","ENSG00000126953",2600
"68530","ENSG00000010671",517
"68531","ENSG00000010671",1725
"68532","ENSG00000010671",3147
"68533","ENSG00000010671",3360
"68534","ENSG00000010671",3758
"68535","ENSG00000241343",588
"68536","ENSG00000241343",1321
"68537","ENSG00000241343",2747
"68538","ENSG00000241343",3830
"68539","ENSG00000257529",401
"68540","ENSG00000257529",1134
"68541","ENSG00000257529",2560
"68542","ENSG00000257529",3643
"68543","ENSG00000102393",178
"68544","ENSG00000102393",354
"68545","ENSG00000102393",1219
"68546","ENSG00000102393",1246
"68547","ENSG00000102393",3709
"68548","ENSG00000102393",3742
"68549","ENSG00000102393",3861
"68550","ENSG00000126945",90
"68551","ENSG00000126945",553
"68552","ENSG00000126945",668
"68553","ENSG00000126945",801
"68554","ENSG00000126945",1777
"68555","ENSG00000126945",1833
"68556","ENSG00000126945",3887
"68557","ENSG00000126945",3920
"68558","ENSG00000126945",3936
"68559","ENSG00000196440",1181
"68560","ENSG00000196440",1580
"68561","ENSG00000196440",1714
"68562","ENSG00000196440",3594
"68563","ENSG00000126947",2804
"68564","ENSG00000126947",3978
"68565","ENSG00000126947",3989
"68566","ENSG00000198960",3991
"68567","ENSG00000184867",1495
"68568","ENSG00000184867",1509
"68569","ENSG00000184867",3983
"68570","ENSG00000126952",2056
"68571","ENSG00000126952",2201
"68572","ENSG00000126952",2998
"68573","ENSG00000166432",2382
"68574","ENSG00000166432",2841
"68575","ENSG00000166432",3317
"68576","ENSG00000166432",3755
"68577","ENSG00000184905",3941
"68578","ENSG00000184905",3961
"68579","ENSG00000204071",408
"68580","ENSG00000204071",2339
"68581","ENSG00000184515",1029
"68582","ENSG00000184515",2178
"68583","ENSG00000184515",3753
"68584","ENSG00000268235",553
"68585","ENSG00000269405",1149
"68586","ENSG00000269405",1347
"68587","ENSG00000269405",3254
"68588","ENSG00000269405",3420
"68589","ENSG00000284800",553
"68590","ENSG00000269437",1133
"68591","ENSG00000269437",1331
"68592","ENSG00000269437",3238
"68593","ENSG00000269437",3404
"68594","ENSG00000215029",583
"68595","ENSG00000158164",594
"68596","ENSG00000158164",2072
"68597","ENSG00000158164",3021
"68598","ENSG00000125962",3403
"68599","ENSG00000198932",782
"68600","ENSG00000198932",3326
"68601","ENSG00000198932",3516
"68602","ENSG00000158301",894
"68603","ENSG00000158301",1832
"68604","ENSG00000158301",3481
"68605","ENSG00000158301",3671
"68606","ENSG00000198908",3989
"68607","ENSG00000102128",956
"68608","ENSG00000102128",3186
"68609","ENSG00000102128",3378
"68610","ENSG00000147206",2495
"68611","ENSG00000102409",1297
"68612","ENSG00000102409",1868
"68613","ENSG00000102409",1906
"68614","ENSG00000102409",2192
"68615","ENSG00000102409",3265
"68616","ENSG00000102409",3321
"68617","ENSG00000102409",3957
"68618","ENSG00000204065",1885
"68619","ENSG00000204065",2265
"68620","ENSG00000204065",3352
"68621","ENSG00000204065",3714
"68622","ENSG00000133134",1395
"68623","ENSG00000133134",3483
"68624","ENSG00000182916",624
"68625","ENSG00000182916",680
"68626","ENSG00000182916",3983
"68627","ENSG00000185222",1208
"68628","ENSG00000185222",1445
"68629","ENSG00000166681",828
"68630","ENSG00000166681",2972
"68631","ENSG00000166681",3105
"68632","ENSG00000166681",3759
"68633","ENSG00000196507",1660
"68634","ENSG00000172465",27
"68635","ENSG00000172465",35
"68636","ENSG00000172465",866
"68637","ENSG00000172465",3489
"68638","ENSG00000123562",2328
"68639","ENSG00000123562",3367
"68640","ENSG00000188828",1029
"68641","ENSG00000179363",456
"68642","ENSG00000179363",796
"68643","ENSG00000179363",2030
"68644","ENSG00000123560",894
"68645","ENSG00000123560",2339
"68646","ENSG00000123570",1219
"68647","ENSG00000123570",1470
"68648","ENSG00000123570",2138
"68649","ENSG00000158427",1018
"68650","ENSG00000123569",210
"68651","ENSG00000123569",1287
"68652","ENSG00000123569",1720
"68653","ENSG00000123569",1732
"68654","ENSG00000123569",1858
"68655","ENSG00000123569",2289
"68656","ENSG00000123569",3659
"68657","ENSG00000123569",3978
"68658","ENSG00000101812",1375
"68659","ENSG00000101812",2333
"68660","ENSG00000269226",359
"68661","ENSG00000269226",2452
"68662","ENSG00000269743",3131
"68663","ENSG00000166707",2994
"68664","ENSG00000123575",1566
"68665","ENSG00000123575",3340
"68666","ENSG00000123576",1443
"68667","ENSG00000123576",1836
"68668","ENSG00000123576",2371
"68669","ENSG00000123576",3180
"68670","ENSG00000123576",3879
"68671","ENSG00000189108",2849
"68672","ENSG00000189108",3116
"68673","ENSG00000268629",1651
"68674","ENSG00000123572",441
"68675","ENSG00000123572",1450
"68676","ENSG00000123572",3768
"68677","ENSG00000123572",3900
"68678","ENSG00000157502",1655
"68679","ENSG00000147231",31
"68680","ENSG00000147231",3917
"68681","ENSG00000133135",3803
"68682","ENSG00000133138",938
"68683","ENSG00000133138",2934
"68684","ENSG00000133138",3393
"68685","ENSG00000133138",3589
"68686","ENSG00000133131",1417
"68687","ENSG00000133131",1605
"68688","ENSG00000133131",1794
"68689","ENSG00000147223",127
"68690","ENSG00000147223",823
"68691","ENSG00000147223",1516
"68692","ENSG00000165376",3270
"68693","ENSG00000089682",620
"68694","ENSG00000089682",1025
"68695","ENSG00000089682",2451
"68696","ENSG00000198088",3795
"68697","ENSG00000080572",179
"68698","ENSG00000080572",3422
"68699","ENSG00000080572",3435
"68700","ENSG00000080572",3446
"68701","ENSG00000080572",3462
"68702","ENSG00000147224",2172
"68703","ENSG00000157514",258
"68704","ENSG00000157514",1441
"68705","ENSG00000157514",1497
"68706","ENSG00000157514",3810
"68707","ENSG00000170935",554
"68708","ENSG00000080561",732
"68709","ENSG00000080561",2232
"68710","ENSG00000080561",3220
"68711","ENSG00000170925",3204
"68712","ENSG00000101842",224
"68713","ENSG00000101842",930
"68714","ENSG00000101842",2360
"68715","ENSG00000101842",3496
"68716","ENSG00000101842",3911
"68717","ENSG00000101843",521
"68718","ENSG00000101844",2025
"68719","ENSG00000101844",3241
"68720","ENSG00000197565",3245
"68721","ENSG00000260548",158
"68722","ENSG00000260548",174
"68723","ENSG00000260548",780
"68724","ENSG00000260548",1098
"68725","ENSG00000260548",1164
"68726","ENSG00000260548",2158
"68727","ENSG00000260548",2442
"68728","ENSG00000260548",3292
"68729","ENSG00000133124",2118
"68730","ENSG00000133124",2629
"68731","ENSG00000133124",3880
"68732","ENSG00000133124",3896
"68733","ENSG00000101890",115
"68734","ENSG00000101890",2276
"68735","ENSG00000101890",3020
"68736","ENSG00000101888",3284
"68737","ENSG00000176076",3935
"68738","ENSG00000068366",2084
"68739","ENSG00000068366",3497
"68740","ENSG00000068366",3760
"68741","ENSG00000068366",3983
"68742","ENSG00000157600",3696
"68743","ENSG00000157600",3902
"68744","ENSG00000101935",1124
"68745","ENSG00000101935",1435
"68746","ENSG00000101935",2085
"68747","ENSG00000243978",1194
"68748","ENSG00000101938",157
"68749","ENSG00000101938",3357
"68750","ENSG00000101938",3504
"68751","ENSG00000101938",3743
"68752","ENSG00000101938",3760
"68753","ENSG00000077274",2434
"68754","ENSG00000077274",3809
"68755","ENSG00000260802",809
"68756","ENSG00000072315",85
"68757","ENSG00000072315",2682
"68758","ENSG00000204025",331
"68759","ENSG00000204025",1426
"68760","ENSG00000187823",1230
"68761","ENSG00000187823",1737
"68762","ENSG00000187823",1880
"68763","ENSG00000182508",2658
"68764","ENSG00000126016",823
"68765","ENSG00000126016",1413
"68766","ENSG00000147246",218
"68767","ENSG00000147246",1732
"68768","ENSG00000147246",1770
"68769","ENSG00000147246",1787
"68770","ENSG00000147246",1838
"68771","ENSG00000147246",3986
"68772","ENSG00000123496",2491
"68773","ENSG00000175718",749
"68774","ENSG00000175718",1670
"68775","ENSG00000102021",261
"68776","ENSG00000102021",1296
"68777","ENSG00000102021",3358
"68778","ENSG00000102021",3401
"68779","ENSG00000102021",3549
"68780","ENSG00000102024",2148
"68781","ENSG00000102024",3183
"68782","ENSG00000102024",3212
"68783","ENSG00000180772",794
"68784","ENSG00000180772",2798
"68785","ENSG00000268104",2237
"68786","ENSG00000268104",2401
"68787","ENSG00000268104",2456
"68788","ENSG00000268104",2622
"68789","ENSG00000204019",3946
"68790","ENSG00000204019",3963
"68791","ENSG00000003096",553
"68792","ENSG00000003096",1980
"68793","ENSG00000131725",1185
"68794","ENSG00000131725",2321
"68795","ENSG00000147251",69
"68796","ENSG00000147251",1832
"68797","ENSG00000147251",3439
"68798","ENSG00000147251",3919
"68799","ENSG00000131724",3768
"68800","ENSG00000174460",3443
"68801","ENSG00000174460",3640
"68802","ENSG00000175556",210
"68803","ENSG00000175556",294
"68804","ENSG00000175556",1855
"68805","ENSG00000175556",3946
"68806","ENSG00000175556",3961
"68807","ENSG00000250423",2593
"68808","ENSG00000250423",3477
"68809","ENSG00000250423",3514
"68810","ENSG00000250423",3894
"68811","ENSG00000250423",3900
"68812","ENSG00000101856",2864
"68813","ENSG00000101856",3772
"68814","ENSG00000101856",3810
"68815","ENSG00000077713",2075
"68816","ENSG00000077713",2294
"68817","ENSG00000077713",3964
"68818","ENSG00000005022",512
"68819","ENSG00000005022",942
"68820","ENSG00000005022",953
"68821","ENSG00000018610",899
"68822","ENSG00000018610",1033
"68823","ENSG00000018610",2062
"68824","ENSG00000018610",3539
"68825","ENSG00000018610",3949
"68826","ENSG00000077721",1036
"68827","ENSG00000186416",120
"68828","ENSG00000186416",2293
"68829","ENSG00000186416",2415
"68830","ENSG00000186416",2906
"68831","ENSG00000186416",3530
"68832","ENSG00000186416",3564
"68833","ENSG00000186416",3620
"68834","ENSG00000186416",3675
"68835","ENSG00000125354",1141
"68836","ENSG00000125354",1898
"68837","ENSG00000125354",3021
"68838","ENSG00000125354",3394
"68839","ENSG00000125354",3941
"68840","ENSG00000187808",798
"68841","ENSG00000187808",2726
"68842","ENSG00000187808",3430
"68843","ENSG00000198918",428
"68844","ENSG00000198918",596
"68845","ENSG00000198918",1548
"68846","ENSG00000198918",1581
"68847","ENSG00000198918",2412
"68848","ENSG00000198918",3236
"68849","ENSG00000198918",3515
"68850","ENSG00000125351",228
"68851","ENSG00000125351",2883
"68852","ENSG00000125351",3397
"68853","ENSG00000125351",3614
"68854","ENSG00000125351",3945
"68855","ENSG00000125352",225
"68856","ENSG00000125352",1237
"68857","ENSG00000125352",2837
"68858","ENSG00000125352",3148
"68859","ENSG00000125352",3471
"68860","ENSG00000125356",749
"68861","ENSG00000125356",2263
"68862","ENSG00000186471",564
"68863","ENSG00000186471",1030
"68864","ENSG00000186471",1539
"68865","ENSG00000186471",2013
"68866","ENSG00000186471",3060
"68867","ENSG00000186471",3118
"68868","ENSG00000101882",1673
"68869","ENSG00000101882",2660
"68870","ENSG00000101882",2793
"68871","ENSG00000203989",2304
"68872","ENSG00000203989",2369
"68873","ENSG00000203989",3249
"68874","ENSG00000203989",3903
"68875","ENSG00000131721",2342
"68876","ENSG00000131721",2407
"68877","ENSG00000131721",3287
"68878","ENSG00000131721",3940
"68879","ENSG00000125355",1615
"68880","ENSG00000125355",2374
"68881","ENSG00000005893",2945
"68882","ENSG00000005893",3462
"68883","ENSG00000005893",3941
"68884","ENSG00000158290",383
"68885","ENSG00000158290",518
"68886","ENSG00000158290",2237
"68887","ENSG00000158290",3874
"68888","ENSG00000232119",741
"68889","ENSG00000232119",2575
"68890","ENSG00000232119",2882
"68891","ENSG00000232119",3717
"68892","ENSG00000232119",3800
"68893","ENSG00000171155",403
"68894","ENSG00000171155",2519
"68895","ENSG00000171155",2700
"68896","ENSG00000171155",3052
"68897","ENSG00000171155",3344
"68898","ENSG00000171155",3654
"68899","ENSG00000226685",848
"68900","ENSG00000226685",1005
"68901","ENSG00000226685",2462
"68902","ENSG00000226685",3051
"68903","ENSG00000226685",3700
"68904","ENSG00000226929",844
"68905","ENSG00000226929",2458
"68906","ENSG00000226929",3047
"68907","ENSG00000226929",3696
"68908","ENSG00000224089",849
"68909","ENSG00000224089",2463
"68910","ENSG00000224089",3051
"68911","ENSG00000224089",3700
"68912","ENSG00000226600",848
"68913","ENSG00000226600",2462
"68914","ENSG00000226600",3051
"68915","ENSG00000226600",3700
"68916","ENSG00000230347",849
"68917","ENSG00000230347",2463
"68918","ENSG00000230347",3051
"68919","ENSG00000230347",3700
"68920","ENSG00000228517",822
"68921","ENSG00000228517",2436
"68922","ENSG00000228517",3024
"68923","ENSG00000228517",3672
"68924","ENSG00000226023",848
"68925","ENSG00000226023",2462
"68926","ENSG00000226023",3051
"68927","ENSG00000226023",3700
"68928","ENSG00000237957",849
"68929","ENSG00000237957",2463
"68930","ENSG00000237957",3051
"68931","ENSG00000237957",3700
"68932","ENSG00000230594",849
"68933","ENSG00000230594",2463
"68934","ENSG00000230594",3051
"68935","ENSG00000230594",3700
"68936","ENSG00000236126",849
"68937","ENSG00000236126",2463
"68938","ENSG00000236126",3051
"68939","ENSG00000236126",3700
"68940","ENSG00000242362",849
"68941","ENSG00000242362",2463
"68942","ENSG00000242362",3051
"68943","ENSG00000242362",3700
"68944","ENSG00000236371",569
"68945","ENSG00000236371",705
"68946","ENSG00000236371",3051
"68947","ENSG00000236371",3700
"68948","ENSG00000182890",446
"68949","ENSG00000182890",2910
"68950","ENSG00000125675",1587
"68951","ENSG00000125675",2240
"68952","ENSG00000125675",2787
"68953","ENSG00000125676",529
"68954","ENSG00000125676",1345
"68955","ENSG00000125676",1399
"68956","ENSG00000125676",1408
"68957","ENSG00000125676",3372
"68958","ENSG00000125676",3709
"68959","ENSG00000125676",3994
"68960","ENSG00000101966",613
"68961","ENSG00000101966",2597
"68962","ENSG00000101966",2907
"68963","ENSG00000101966",3679
"68964","ENSG00000101972",488
"68965","ENSG00000101972",869
"68966","ENSG00000101972",1240
"68967","ENSG00000101972",1319
"68968","ENSG00000101972",3343
"68969","ENSG00000183918",3635
"68970","ENSG00000282419",1004
"68971","ENSG00000282419",2188
"68972","ENSG00000009694",365
"68973","ENSG00000009694",1416
"68974","ENSG00000009694",1565
"68975","ENSG00000009694",2071
"68976","ENSG00000009694",2240
"68977","ENSG00000009694",2446
"68978","ENSG00000009694",2638
"68979","ENSG00000282815",2206
"68980","ENSG00000198889",1884
"68981","ENSG00000198889",1929
"68982","ENSG00000198889",2452
"68983","ENSG00000198889",3129
"68984","ENSG00000198889",3794
"68985","ENSG00000183631",3375
"68986","ENSG00000183631",3457
"68987","ENSG00000123165",1446
"68988","ENSG00000102038",1932
"68989","ENSG00000102038",3749
"68990","ENSG00000122126",1040
"68991","ENSG00000171388",1539
"68992","ENSG00000171388",1984
"68993","ENSG00000171388",3559
"68994","ENSG00000171388",3840
"68995","ENSG00000122121",3052
"68996","ENSG00000122122",3623
"68997","ENSG00000122122",3921
"68998","ENSG00000188706",279
"68999","ENSG00000188706",714
"69000","ENSG00000188706",1563
"69001","ENSG00000188706",3068
"69002","ENSG00000188706",3683
"69003","ENSG00000188706",3709
"69004","ENSG00000156697",69
"69005","ENSG00000156697",674
"69006","ENSG00000156697",2397
"69007","ENSG00000156697",2998
"69008","ENSG00000156697",3196
"69009","ENSG00000156697",3804
"69010","ENSG00000156697",3979
"69011","ENSG00000085185",184
"69012","ENSG00000085185",706
"69013","ENSG00000085185",3155
"69014","ENSG00000085185",3236
"69015","ENSG00000085185",3385
"69016","ENSG00000085185",3402
"69017","ENSG00000085185",3417
"69018","ENSG00000085185",3583
"69019","ENSG00000085185",3634
"69020","ENSG00000085185",3696
"69021","ENSG00000085185",3828
"69022","ENSG00000102034",2305
"69023","ENSG00000102034",2315
"69024","ENSG00000102034",2800
"69025","ENSG00000102034",2927
"69026","ENSG00000102034",2954
"69027","ENSG00000102034",3809
"69028","ENSG00000156709",1218
"69029","ENSG00000134594",388
"69030","ENSG00000134594",1019
"69031","ENSG00000134594",1419
"69032","ENSG00000134594",1475
"69033","ENSG00000134594",3415
"69034","ENSG00000134594",3511
"69035","ENSG00000134594",3563
"69036","ENSG00000134594",3950
"69037","ENSG00000056277",2560
"69038","ENSG00000056277",2628
"69039","ENSG00000056277",3394
"69040","ENSG00000056277",3637
"69041","ENSG00000056277",3963
"69042","ENSG00000102078",48
"69043","ENSG00000102078",905
"69044","ENSG00000102078",1744
"69045","ENSG00000102078",2720
"69046","ENSG00000102078",3259
"69047","ENSG00000102078",3345
"69048","ENSG00000102078",3476
"69049","ENSG00000147262",592
"69050","ENSG00000147262",2096
"69051","ENSG00000147262",3161
"69052","ENSG00000134597",629
"69053","ENSG00000134597",3012
"69054","ENSG00000147256",3013
"69055","ENSG00000147256",3918
"69056","ENSG00000147255",2060
"69057","ENSG00000147255",3569
"69058","ENSG00000171054",2303
"69059","ENSG00000171054",3745
"69060","ENSG00000134602",865
"69061","ENSG00000134602",2727
"69062","ENSG00000134602",3094
"69063","ENSG00000134602",3372
"69064","ENSG00000134602",3677
"69065","ENSG00000134602",3709
"69066","ENSG00000134602",3820
"69067","ENSG00000123728",3646
"69068","ENSG00000123728",3923
"69069","ENSG00000076770",1058
"69070","ENSG00000076770",1571
"69071","ENSG00000171004",1624
"69072","ENSG00000134588",1094
"69073","ENSG00000134588",2736
"69074","ENSG00000134588",2858
"69075","ENSG00000183434",2315
"69076","ENSG00000183434",3735
"69077","ENSG00000183434",3792
"69078","ENSG00000076716",379
"69079","ENSG00000076716",2618
"69080","ENSG00000076716",3116
"69081","ENSG00000076716",3794
"69082","ENSG00000076716",3900
"69083","ENSG00000147257",171
"69084","ENSG00000147257",3190
"69085","ENSG00000203952",753
"69086","ENSG00000203952",1156
"69087","ENSG00000203952",3695
"69088","ENSG00000203952",3707
"69089","ENSG00000156531",969
"69090","ENSG00000156531",3713
"69091","ENSG00000165704",153
"69092","ENSG00000165704",209
"69093","ENSG00000165704",738
"69094","ENSG00000165704",1750
"69095","ENSG00000165704",3973
"69096","ENSG00000170965",2869
"69097","ENSG00000156504",702
"69098","ENSG00000156504",814
"69099","ENSG00000156504",3255
"69100","ENSG00000156500",3629
"69101","ENSG00000101928",2020
"69102","ENSG00000101928",2636
"69103","ENSG00000101928",3273
"69104","ENSG00000101928",3453
"69105","ENSG00000101928",3682
"69106","ENSG00000184785",866
"69107","ENSG00000184785",1871
"69108","ENSG00000184785",2700
"69109","ENSG00000184785",3903
"69110","ENSG00000212747",2263
"69111","ENSG00000212747",2544
"69112","ENSG00000134590",2621
"69113","ENSG00000134590",2732
"69114","ENSG00000134590",3405
"69115","ENSG00000203950",205
"69116","ENSG00000203950",399
"69117","ENSG00000203950",531
"69118","ENSG00000196972",2880
"69119","ENSG00000196972",3266
"69120","ENSG00000196972",3744
"69121","ENSG00000224107",1018
"69122","ENSG00000224107",1378
"69123","ENSG00000169551",1299
"69124","ENSG00000169551",1335
"69125","ENSG00000169551",2915
"69126","ENSG00000186376",3384
"69127","ENSG00000238210",973
"69128","ENSG00000238210",1333
"69129","ENSG00000283644",222
"69130","ENSG00000173275",1593
"69131","ENSG00000173275",2993
"69132","ENSG00000173275",3943
"69133","ENSG00000178947",2660
"69134","ENSG00000178947",2670
"69135","ENSG00000178947",2760
"69136","ENSG00000178947",3062
"69137","ENSG00000178947",3088
"69138","ENSG00000178947",3475
"69139","ENSG00000178947",3650
"69140","ENSG00000178947",3899
"69141","ENSG00000268940",94
"69142","ENSG00000268940",400
"69143","ENSG00000268940",2353
"69144","ENSG00000269096",74
"69145","ENSG00000269096",1138
"69146","ENSG00000269096",3087
"69147","ENSG00000269096",3461
"69148","ENSG00000228836",984
"69149","ENSG00000228836",2925
"69150","ENSG00000228836",3299
"69151","ENSG00000278289",5
"69152","ENSG00000278289",1069
"69153","ENSG00000278289",2999
"69154","ENSG00000278289",3373
"69155","ENSG00000271449",14
"69156","ENSG00000271449",96
"69157","ENSG00000271449",1160
"69158","ENSG00000271449",3102
"69159","ENSG00000271449",3476
"69160","ENSG00000273696",15
"69161","ENSG00000273696",97
"69162","ENSG00000273696",1161
"69163","ENSG00000273696",3090
"69164","ENSG00000273696",3464
"69165","ENSG00000278085",2
"69166","ENSG00000278085",84
"69167","ENSG00000278085",1148
"69168","ENSG00000278085",3093
"69169","ENSG00000278085",3467
"69170","ENSG00000270946",79
"69171","ENSG00000270946",1143
"69172","ENSG00000270946",3091
"69173","ENSG00000270946",3465
"69174","ENSG00000269586",1027
"69175","ENSG00000269586",3021
"69176","ENSG00000269586",3364
"69177","ENSG00000269586",3497
"69178","ENSG00000181433",607
"69179","ENSG00000181433",1842
"69180","ENSG00000181433",2853
"69181","ENSG00000181433",3859
"69182","ENSG00000169446",607
"69183","ENSG00000169446",726
"69184","ENSG00000169446",1504
"69185","ENSG00000198689",386
"69186","ENSG00000198689",3777
"69187","ENSG00000022267",623
"69188","ENSG00000022267",1111
"69189","ENSG00000022267",1437
"69190","ENSG00000022267",3311
"69191","ENSG00000022267",3346
"69192","ENSG00000129680",759
"69193","ENSG00000129680",1227
"69194","ENSG00000129680",1875
"69195","ENSG00000156920",2656
"69196","ENSG00000156920",3671
"69197","ENSG00000102239",3584
"69198","ENSG00000102241",371
"69199","ENSG00000102241",663
"69200","ENSG00000102241",1243
"69201","ENSG00000102243",3
"69202","ENSG00000102243",1294
"69203","ENSG00000102243",2240
"69204","ENSG00000102243",2953
"69205","ENSG00000102245",1208
"69206","ENSG00000102245",2347
"69207","ENSG00000102245",2562
"69208","ENSG00000102245",2637
"69209","ENSG00000102245",3033
"69210","ENSG00000147274",3193
"69211","ENSG00000147274",3326
"69212","ENSG00000165370",912
"69213","ENSG00000165370",1708
"69214","ENSG00000165370",2992
"69215","ENSG00000165370",3412
"69216","ENSG00000165370",3418
"69217","ENSG00000165370",3888
"69218","ENSG00000156925",1547
"69219","ENSG00000129682",3473
"69220","ENSG00000101974",132
"69221","ENSG00000101974",520
"69222","ENSG00000101974",861
"69223","ENSG00000101974",1006
"69224","ENSG00000101974",3170
"69225","ENSG00000203933",900
"69226","ENSG00000134595",1471
"69227","ENSG00000134595",3711
"69228","ENSG00000134595",3855
"69229","ENSG00000184258",936
"69230","ENSG00000227234",1183
"69231","ENSG00000227234",1238
"69232","ENSG00000227234",3210
"69233","ENSG00000227234",3629
"69234","ENSG00000182195",993
"69235","ENSG00000182195",1783
"69236","ENSG00000182195",2906
"69237","ENSG00000182195",3074
"69238","ENSG00000198573",1119
"69239","ENSG00000198573",1174
"69240","ENSG00000198573",3147
"69241","ENSG00000198021",250
"69242","ENSG00000198021",1465
"69243","ENSG00000198021",2112
"69244","ENSG00000198021",2542
"69245","ENSG00000198021",3860
"69246","ENSG00000203926",1408
"69247","ENSG00000203926",1463
"69248","ENSG00000203926",3445
"69249","ENSG00000203926",3860
"69250","ENSG00000196406",3445
"69251","ENSG00000155495",1251
"69252","ENSG00000155495",1740
"69253","ENSG00000155495",2898
"69254","ENSG00000155495",3109
"69255","ENSG00000046774",1598
"69256","ENSG00000179542",2463
"69257","ENSG00000268988",112
"69258","ENSG00000203923",89
"69259","ENSG00000203923",910
"69260","ENSG00000203923",1486
"69261","ENSG00000203923",1713
"69262","ENSG00000185985",30
"69263","ENSG00000185985",2476
"69264","ENSG00000185985",3726
"69265","ENSG00000235699",1725
"69266","ENSG00000224440",1720
"69267","ENSG00000102081",3164
"69268","ENSG00000102081",3296
"69269","ENSG00000102081",3920
"69270","ENSG00000102081",3925
"69271","ENSG00000176988",1728
"69272","ENSG00000176988",1931
"69273","ENSG00000176988",3195
"69274","ENSG00000176988",3251
"69275","ENSG00000176988",3782
"69276","ENSG00000155966",55
"69277","ENSG00000155966",63
"69278","ENSG00000155966",3168
"69279","ENSG00000155966",3215
"69280","ENSG00000155966",3479
"69281","ENSG00000155966",3530
"69282","ENSG00000155966",3914
"69283","ENSG00000241489",1964
"69284","ENSG00000197620",1370
"69285","ENSG00000197620",1998
"69286","ENSG00000197620",2206
"69287","ENSG00000283697",686
"69288","ENSG00000283697",724
"69289","ENSG00000283697",1339
"69290","ENSG00000267978",187
"69291","ENSG00000267978",280
"69292","ENSG00000267978",3156
"69293","ENSG00000267978",3556
"69294","ENSG00000267978",3993
"69295","ENSG00000268738",1206
"69296","ENSG00000268738",1721
"69297","ENSG00000268738",1789
"69298","ENSG00000268738",1795
"69299","ENSG00000268738",2163
"69300","ENSG00000268738",2911
"69301","ENSG00000268738",3031
"69302","ENSG00000268738",3244
"69303","ENSG00000268738",3372
"69304","ENSG00000268738",3438
"69305","ENSG00000268738",3492
"69306","ENSG00000268738",3580
"69307","ENSG00000185247",419
"69308","ENSG00000185247",982
"69309","ENSG00000185247",2203
"69310","ENSG00000185247",3214
"69311","ENSG00000185247",3754
"69312","ENSG00000171116",1801
"69313","ENSG00000171116",2319
"69314","ENSG00000171116",2387
"69315","ENSG00000171116",2393
"69316","ENSG00000171116",2761
"69317","ENSG00000171116",3509
"69318","ENSG00000171116",3629
"69319","ENSG00000171116",3842
"69320","ENSG00000171116",3970
"69321","ENSG00000123584",194
"69322","ENSG00000123584",287
"69323","ENSG00000123584",3162
"69324","ENSG00000123584",3562
"69325","ENSG00000156009",304
"69326","ENSG00000197021",574
"69327","ENSG00000197021",1409
"69328","ENSG00000197021",3414
"69329","ENSG00000283463",606
"69330","ENSG00000283463",644
"69331","ENSG00000283463",1259
"69332","ENSG00000013619",610
"69333","ENSG00000013619",1118
"69334","ENSG00000013619",2679
"69335","ENSG00000013619",3253
"69336","ENSG00000013619",3398
"69337","ENSG00000171100",41
"69338","ENSG00000171100",2299
"69339","ENSG00000171100",2377
"69340","ENSG00000171100",3214
"69341","ENSG00000171100",3895
"69342","ENSG00000063601",774
"69343","ENSG00000102181",1904
"69344","ENSG00000102181",3544
"69345","ENSG00000029993",545
"69346","ENSG00000029993",601
"69347","ENSG00000029993",2328
"69348","ENSG00000029993",2623
"69349","ENSG00000029993",2945
"69350","ENSG00000102195",388
"69351","ENSG00000102195",446
"69352","ENSG00000102195",2889
"69353","ENSG00000102195",3443
"69354","ENSG00000160131",709
"69355","ENSG00000160131",783
"69356","ENSG00000160131",1419
"69357","ENSG00000160131",1557
"69358","ENSG00000160131",1613
"69359","ENSG00000160131",3304
"69360","ENSG00000160131",3650
"69361","ENSG00000166049",2227
"69362","ENSG00000147378",272
"69363","ENSG00000183862",324
"69364","ENSG00000183862",2628
"69365","ENSG00000147381",3428
"69366","ENSG00000102287",242
"69367","ENSG00000102287",2303
"69368","ENSG00000102287",3053
"69369","ENSG00000102287",3602
"69370","ENSG00000102287",3636
"69371","ENSG00000102287",3795
"69372","ENSG00000124260",2466
"69373","ENSG00000011677",2788
"69374","ENSG00000011677",3890
"69375","ENSG00000268089",4
"69376","ENSG00000268089",483
"69377","ENSG00000221867",314
"69378","ENSG00000268902",1524
"69379","ENSG00000268902",2165
"69380","ENSG00000268902",2635
"69381","ENSG00000268902",3411
"69382","ENSG00000198930",3404
"69383","ENSG00000268916",1524
"69384","ENSG00000268916",2165
"69385","ENSG00000268916",2635
"69386","ENSG00000268916",3411
"69387","ENSG00000197172",342
"69388","ENSG00000147400",3755
